REGI,TYPO,TAG,IS_TYPO,RLEN,TLEN,TYPO_ENCOUNTER_TIME,VISUAL_SIMILARITY,KEYBOARD_DISTANCE,META_PHONE_DISTANCE,BIGRAM_SIMILARITY,EDIT_DISTANCE,TIME_DISTANCE,SOUNDEX_DISTANCE
tele.com.bd,teleta.com.bd,2017-12,0,11,13,30-DEC-17 10.48.48.325000000 AM,0.49,2,2,0.82,2,0.56,2
aghs-js.edu.bd,aghs-js.bd,2017-12,0,14,10,30-DEC-17 01.44.00.797000000 AM,0.24,4,1,0.82,4,0,0
educationboard.gov.bd,educationboardresuts.gov.bd,2017-12,0,21,27,30-DEC-17 12.17.23.166000000 AM,0.26,6,0,0.83,6,20.83,0
educationboard.gov.bd,educationboardrejult.gov.bd,2017-12,0,21,27,30-DEC-17 12.33.14.849000000 AM,0.26,6,0,0.83,6,47.62,0
educationboard.gov.bd,educationboard.bd,2017-12,0,21,17,30-DEC-17 12.33.26.761000000 AM,0.35,4,0,0.89,4,35.71,0
educationboard.gov.bd,educationboardresuts.gov.bd,2017-12,0,21,27,30-DEC-17 12.42.59.463000000 AM,0.26,6,0,0.83,6,3.8,0
educationboard.gov.bd,educationboardruselts.gov.bd,2017-12,0,21,28,30-DEC-17 12.48.41.654000000 AM,0.22,7,0,0.81,7,56.53,0
educationboard.gov.bd,wwweducationboard.bd,2017-12,0,21,20,30-DEC-17 12.48.56.563000000 AM,0.29,7,1,0.82,7,41.62,2
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 09.11.50.460000000 AM,0.26,6,0,0.83,6,44.42,0
bangladeshpost.gov.bd,baangladesh.gov.bd,2017-12,0,21,18,30-DEC-17 09.46.56.259000000 AM,0.33,5,0,0.81,5,30.26,0
educationboardresults.gov.bd,educationresultsboard.gov.bd,2017-12,0,28,28,30-DEC-17 10.45.01.529000000 AM,0.32,10,0,0.89,10,26.95,0
teletalk.com.bd,taletalk.com.bd,2017-12,1,15,15,30-DEC-17 11.54.15.268000000 AM,0.82,2,0,0.86,1,16.54,0
dhakaeducationboard.gov.bd,dhakaeducationboardresult.gov.bd,2017-12,0,26,32,30-DEC-17 11.54.38.657000000 AM,0.31,6,0,0.86,6,4.19,0
educationboard.gov.bd,educationborb.gov.bd,2017-12,1,21,20,30-DEC-17 01.24.03.020000000 AM,0.69,3,0,0.82,2,37.93,0
educationboard.gov.bd,educationbord.gov.bd,2017-12,1,21,20,30-DEC-17 01.35.44.939000000 AM,0.82,1,0,0.92,1,5.74,0
jessoreboard.gov.bd,jaessoreboardgov.bd,2017-12,1,19,19,30-DEC-17 01.38.44.967000000 AM,0.69,2,0,0.83,2,40.54,0
jessoreboard.gov.bd,jessoreboard.bd,2017-12,0,19,15,30-DEC-17 01.38.47.184000000 AM,0.33,4,0,0.88,4,38.33,0
educationboard.gov.bd,educationboardredults.gov.bd,2017-12,0,21,28,30-DEC-17 01.39.52.294000000 AM,0.22,7,0,0.81,7,6.35,0
jessoreboard.gov.bd,jessoreboardgov.bd,2017-12,1,19,18,30-DEC-17 01.42.16.002000000 AM,0.8,1,0,0.91,1,21.65,0
dhakaeducationboard.gov.bd,educationbord.gov.bd,2017-12,0,26,20,30-DEC-17 01.49.13.558000000 AM,0.25,6,3,0.82,6,53.53,3
educationboard.gov.bd,educationbord.gov.bd,2017-12,1,21,20,30-DEC-17 01.57.29.027000000 AM,0.82,1,0,0.92,1,16.15,0
educationboard.gov.bd,dhakaeducatinboard.gov.bd,2017-12,0,21,25,30-DEC-17 01.57.30.083000000 AM,0.29,6,3,0.82,6,15.1,3
educationboard.gov.bd,educationboardsresult.gov.bd,2017-12,0,21,28,30-DEC-17 01.57.31.859000000 AM,0.22,7,0,0.81,7,13.32,0
dhakaeducationboard.gov.bd,educationboardr.gov.bd,2017-12,0,26,22,30-DEC-17 02.13.23.063000000 AM,0.3,6,3,0.83,6,34.54,3
dhakaeducationboard.gov.bd,educationboardre.gov.bd,2017-12,0,26,23,30-DEC-17 02.13.24.080000000 AM,0.28,7,3,0.81,7,33.52,3
educationboardresults.gov.bd,educacionboardresuts.gov.bd,2017-12,1,28,27,30-DEC-17 01.03.59.181000000 AM,0.73,3,1,0.87,2,46.65,1
educationboardresults.gov.bd,educationboarresult.gov.bd,2017-12,1,28,26,30-DEC-17 01.17.47.298000000 AM,0.71,2,0,0.88,2,15.97,0
pgcb.org.bd,egcb.org.bd,2017-12,1,11,11,30-DEC-17 09.44.59.220000000 AM,0.71,2,1,0.9,1,0.02,1
educationboardresults.gov.bd,educationboardresulths.gov.bd,2017-12,1,28,29,30-DEC-17 10.21.55.259000000 AM,0.86,1,0,0.95,1,37.68,0
baraigramgirlshighschool.edu.bd,gourigramgirlshighschool.edu.bd,2017-12,1,31,31,30-DEC-17 06.49.03.863000000 AM,0.65,5,1,0.87,4,36.46,1
baraigramgirlshighschool.edu.bd,gourigramgirlshighschool.edu.bd,2017-12,1,31,31,30-DEC-17 06.49.03.859000000 AM,0.65,5,1,0.87,4,36.47,1
baraigramgirlshighschool.edu.bd,gourigramgirlshighschool.edu.bd,2017-12,1,31,31,30-DEC-17 06.49.03.850000000 AM,0.65,5,1,0.87,4,36.47,1
educationboardresults.com.bd,educationbordresult.com.bd,2017-12,1,28,26,30-DEC-17 01.49.13.283000000 AM,0.71,2,0,0.88,2,17.92,0
dhaka.gov.bd,dhakai.gov.bd,2017-12,1,12,13,30-DEC-17 01.55.12.366000000 AM,0.73,1,0,0.87,1,2.9,0
dhaka.gov.bd,dhakabd.gov.bd,2017-12,0,12,14,30-DEC-17 01.55.13.107000000 AM,0.51,2,2,0.83,2,2.16,2
educationboard.gov.bd,aeducationboard.gov.bd,2017-12,1,21,22,30-DEC-17 01.55.04.975000000 AM,0.81,1,1,0.98,1,3.49,0
educationboardresults.gov.bd,educationboardrrsult.gov.bd,2017-12,1,28,27,30-DEC-17 09.38.45.606000000 AM,0.73,2,0,0.87,2,55.97,0
renaissance.com.bd,ssance.com.bd,2017-12,0,18,13,30-DEC-17 10.06.19.571000000 AM,0.22,5,2,0.83,5,0.19,2
educationboard.gov.bd,educationboard.bd,2017-12,0,21,17,30-DEC-17 09.42.03.890000000 AM,0.35,4,0,0.89,4,15.59,0
fhcchakhar.gov.bd,chakhar.gov.bd,2017-12,0,17,14,30-DEC-17 11.52.23.438000000 AM,0.4,3,3,0.9,3,27.41,2
ndcb.edu.bd,gydcb.edu.bd,2017-12,0,11,12,30-DEC-17 08.14.35.280000000 AM,0.5,2.41,1,0.86,2,4.14,1
educationboard.gov.bd,sylheteducationboard.gov.bd,2017-12,0,21,27,30-DEC-17 01.37.55.871000000 AM,0.26,6,3,0.87,6,54.68,4
educationboardresults.gov.bd,educatiinboardresults.gov.bd,2017-12,1,28,28,30-DEC-17 12.05.14.901000000 AM,0.87,1,0,0.93,1,47.29,1
education.gov.bd,education.bd,2017-12,0,16,12,30-DEC-17 12.26.04.573000000 AM,0.28,4,0,0.85,4,43.74,0
educationboardresults.gov.bd,educaitonboardresults.gov.bd,2017-12,1,28,28,30-DEC-17 12.32.20.536000000 AM,0.87,2,0,0.89,2,49.22,1
educationboardresults.gov.bd,jsceducationboardresults.gov.bd,2017-12,0,28,31,30-DEC-17 12.32.49.760000000 AM,0.57,3,1,0.95,3,20,3
educationboardresults.gov.bd,educatioboardresults.gov.bd,2017-12,1,28,27,30-DEC-17 12.32.57.725000000 AM,0.86,1,0,0.94,1,12.04,1
result.com.bd,jdcresult.com.bd,2017-12,0,13,16,30-DEC-17 11.52.43.104000000 AM,0.38,3,4,0.89,3,17.26,4
bdteletalk.com.bd,teletallk.com.bd,2017-12,0,17,16,30-DEC-17 01.13.54.501000000 AM,0.49,3,3,0.9,3,32.54,2
educationboard.gov.bd,edu-cationboard.gov.bd,2017-12,1,21,22,30-DEC-17 01.15.05.299000000 AM,0.82,1,0,0.93,1,27.58,0
educationboardresults.gov.bd,eaducationboardresults.gov.bd,2017-12,1,28,29,30-DEC-17 01.17.30.349000000 AM,0.85,1,0,0.95,1,38.09,0
educationboardresults.gov.bd,educaitonboardresult.gov.bd,2017-12,1,28,27,30-DEC-17 01.17.48.063000000 AM,0.73,3,0,0.83,3,20.37,1
educationboardresults.gov.bd,educationalboardresult.gov.bd,2017-12,1,28,29,30-DEC-17 01.17.56.348000000 AM,0.65,3,0,0.87,3,12.09,0
educationboard.gov.bd,educationboardrasult.gov.bd,2017-12,0,21,27,30-DEC-17 01.36.09.910000000 AM,0.26,6,0,0.83,6,47.39,0
education.com.bd,e-educaton.com.bd,2017-12,0,16,17,30-DEC-17 01.52.14.265000000 AM,0.49,3,0,0.84,3,49.5,1
educationboardresults.gov.bd,eucationboaresults.gov.bd,2017-12,0,28,25,30-DEC-17 02.20.25.453000000 AM,0.55,3,2,0.9,3,59.79,2
educationboardresults.gov.bd,educationboardreaults.gov.bd,2017-12,1,28,28,30-DEC-17 02.20.26.241000000 AM,0.87,1,0,0.93,1,59,0
educationboardresults.gov.bd,educationbardresult.gov.bd,2017-12,1,28,26,30-DEC-17 02.21.14.325000000 AM,0.76,2,0,0.88,2,10.92,0
bdteletalk.com.bd,teletak.com.bd,2017-12,0,17,14,30-DEC-17 01.47.23.292000000 AM,0.41,3,3,0.83,3,29.34,2
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 11.49.13.572000000 AM,0.26,6,0,0.83,6,55.46,0
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 02.04.11.164000000 AM,0.26,6,0,0.83,6,50.02,0
nandinasahcollege.edu.bd,nandinasahacollege.edu.bd,2017-12,1,24,25,30-DEC-17 09.10.56.796000000 AM,0.84,1,0,0.94,1,0.29,0
educationboardresults.gov.bd,educationboardresult.gov.bd,2017-12,1,28,27,30-DEC-17 02.35.47.599000000 AM,0.86,1,0,0.94,1,10.76,0
educationboardresults.gov.bd,educationboardreseults.gov.bd,2017-12,1,28,29,30-DEC-17 03.17.51.135000000 AM,0.86,1,0,0.95,1,17.53,0
chittagong.gov.bd,chittagongboard.gov.bd,2017-12,0,17,22,30-DEC-17 02.26.53.515000000 AM,0.28,5,0,0.81,5,53.19,0
educationboard.gov.bd,educationboardresuits.gov.bd,2017-12,0,21,28,30-DEC-17 02.54.24.338000000 AM,0.22,7,0,0.81,7,45.32,0
educationboard.gov.bd,educationboardresuts.gov.bd,2017-12,0,21,27,30-DEC-17 02.54.45.350000000 AM,0.26,6,0,0.83,6,24.31,0
emis.gov.bd,emisgov.bd,2017-12,1,11,10,30-DEC-17 02.56.16.000000000 AM,0.69,1,0,0.84,1,31.43,0
educationboard.gov.bd,barisaleeducationboard.gov.bd,2017-12,0,21,29,30-DEC-17 02.58.49.061000000 AM,0.18,8,3,0.83,8,11.35,4
educationboard.gov.bd,sylheteducationboard.gov.bd,2017-12,0,21,27,30-DEC-17 02.58.49.210000000 AM,0.26,6,3,0.87,6,11.2,4
educationboard.gov.bd,educationbord.gov.bd,2017-12,1,21,20,30-DEC-17 03.03.51.356000000 AM,0.82,1,0,0.92,1,11.41,0
education.com.bd,education.bd,2017-12,0,16,12,30-DEC-17 03.49.23.680000000 AM,0.28,4,0,0.85,4,41.06,0
aviationnews.com.bd,aviationnew.com.bd,2017-12,1,19,18,30-DEC-17 04.07.42.133000000 AM,0.8,1,0,0.91,1,0.01,0
educationboardresults.com.bd,aducationboardresult.bd,2017-12,0,28,23,30-DEC-17 04.15.14.997000000 AM,0.3,7,1,0.82,6,26.18,0
educationboardresults.gov.bd,educationboardrasult.gov.bd,2017-12,1,28,27,30-DEC-17 06.29.33.933000000 AM,0.76,3,0,0.87,2,22.38,0
educationboardresults.gov.bd,educationbordresults.gov.bd,2017-12,1,28,27,30-DEC-17 06.47.22.149000000 AM,0.86,1,0,0.94,1,52.83,0
bdteletalk.com.bd,dpeteletalk.com.bd,2017-12,0,17,18,30-DEC-17 07.00.14.193000000 AM,0.52,3,3,0.85,3,11.92,2
educationboard.gov.bd,educationbboardresult.gov.bd,2017-12,0,21,28,30-DEC-17 07.06.17.700000000 AM,0.22,7,0,0.81,7,0.75,0
educationboardresults.gov.bd,educationboardeesults.gov.bd,2017-12,1,28,28,30-DEC-17 08.45.25.845000000 AM,0.87,1,0,0.93,1,9.17,0
dhakaeducationboard.gov.bd,dhakaeducatioboard.gov.bd,2017-12,1,26,25,30-DEC-17 02.45.15.561000000 AM,0.85,1,0,0.94,1,48.1,0
educationboardresults.gov.bd,educationboardjscresults.gov.bd,2017-12,1,28,31,30-DEC-17 02.32.44.770000000 AM,0.58,3,0,0.91,3,0.15,0
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 02.36.43.654000000 AM,0.26,6,0,0.83,6,12.13,0
educationboardresults.gov.bd,educationboardresult.gov.bd,2017-12,1,28,27,30-DEC-17 02.36.43.654000000 AM,0.86,1,0,0.94,1,26.23,0
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 02.37.36.382000000 AM,0.26,6,0,0.83,6,14.21,0
educationboardresults.gov.bd,educationboardresult.gov.bd,2017-12,1,28,27,30-DEC-17 02.49.35.117000000 AM,0.86,1,0,0.94,1,26.5,0
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 03.04.53.545000000 AM,0.26,6,0,0.83,6,3.43,0
educationboardresults.gov.bd,educationboardresult.gov.bd,2017-12,1,28,27,30-DEC-17 03.04.53.545000000 AM,0.86,1,0,0.94,1,15.75,0
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 03.44.30.001000000 AM,0.26,6,0,0.83,6,8.12,0
educationboardresults.gov.bd,educationboardresuits.gov.bd,2017-12,1,28,28,30-DEC-17 03.51.17.728000000 AM,0.87,1.41,0,0.93,1,54.53,0
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 04.50.03.695000000 AM,0.26,6,0,0.83,6,37.29,0
rajshahiboard.gov.bd,rajshhiboard.gov.bd,2017-12,1,20,19,30-DEC-17 06.56.06.937000000 AM,0.81,1,0,0.92,1,9.55,2
creash.com.bd,recash.com.bd,2017-12,1,13,13,30-DEC-17 08.11.41.237000000 AM,0.59,2,2,0.83,2,55.68,2
aviationnews.com.bd,aviationnew.com.bd,2017-12,1,19,18,30-DEC-17 04.55.56.189000000 AM,0.8,1,0,0.91,1,0.01,0
talhatraining.com.bd,etraining.com.bd,2017-12,0,20,16,28-DEC-17 08.56.53.759000000 AM,0.28,6,3,0.82,5,30.43,3
bsmmu.edu.bd,bsmu.edu.bd,2017-12,1,12,11,28-DEC-17 08.11.40.992000000 AM,0.71,1,0,0.95,1,52.3,0
kurigramghs.edu.bd,kurigramfhs.edu.bd,2017-12,1,18,18,28-DEC-17 09.23.10.167000000 AM,0.81,1,0,0.88,1,30.93,0
primegroup.com.bd,primegroup-bd.com.bd,2017-12,1,17,20,28-DEC-17 06.39.03.661000000 AM,0.46,3,0,0.86,3,0.01,0
nextech.com.bd,nextechbd.com.bd,2017-12,1,14,16,28-DEC-17 07.07.19.725000000 AM,0.55,2,0,0.86,2,43.06,0
inventor.com.bd,incentor.com.bd,2017-12,1,15,15,28-DEC-17 06.30.05.701000000 AM,0.78,1,1,0.86,1,21.16,1
aviationnews.com.bd,aviationnew.com.bd,2017-12,1,19,18,28-DEC-17 06.20.34.404000000 AM,0.8,1,0,0.91,1,0,0
permess.com.bd,permes.com.bd,2017-12,1,14,13,29-DEC-17 12.52.29.937000000 AM,0.74,1,0,0.96,1,0.03,0
primegroup.com.bd,primegroup-bd.com.bd,2017-12,1,17,20,28-DEC-17 10.47.53.360000000 AM,0.46,3,0,0.86,3,0,0
akash.org.bd,akaash.org.bd,2017-12,1,12,13,29-DEC-17 01.34.31.829000000 AM,0.83,1,0,0.96,1,2.13,0
bangladeshnews.net.bd,bangla-news.net.bd,2017-12,0,21,18,29-DEC-17 01.43.08.000000000 AM,0.39,5,0,0.81,4,12.24,0
banglanews.net.bd,bangla-news.net.bd,2017-12,1,17,18,29-DEC-17 01.43.08.000000000 AM,0.79,1,0,0.91,1,26.28,0
bcscomputercity.org.bd,bcscomputercity.net.bd,2017-12,1,22,22,29-DEC-17 01.44.51.990000000 AM,0.61,4,0,0.81,3,12,0
dailynews.net.bd,dailyneeds.net.bd,2017-12,1,16,17,29-DEC-17 02.01.18.104000000 AM,0.61,2,1,0.84,2,0.82,1
xpress.net.bd,wordpress.net.bd,2017-12,0,13,16,29-DEC-17 03.41.31.209000000 AM,0.3,4.41,4,0.81,4,52.66,4
kghs.gov.bd,kgblhs.gov.bd,2017-12,0,11,13,29-DEC-17 04.40.06.535000000 AM,0.49,2,3,0.82,2,7.75,2
rgwcollege.ac.bd,rdcollege.ac.bd,2017-12,1,16,15,29-DEC-17 05.06.27.928000000 AM,0.58,2.41,2,0.83,2,17.55,1
primegroup.com.bd,primegroup-bd.com.bd,2017-12,1,17,20,29-DEC-17 08.18.48.921000000 AM,0.46,3,0,0.86,3,0,0
primegroup.com.bd,primegroup-bd.com.bd,2017-12,1,17,20,29-DEC-17 10.45.28.149000000 AM,0.46,3,0,0.86,3,0.05,0
idealgirlsfm.edu.bd,idealgirlsfm.bd,2017-12,0,19,15,29-DEC-17 10.13.13.742000000 AM,0.33,4,0,0.88,4,28.26,0
wizard.com.bd,wizard.co.bd,2017-12,1,13,12,29-DEC-17 12.33.14.368000000 AM,0.73,1,0,0.87,1,0.59,0
lifeline.edu.bd,life.edu.bd,2017-12,0,15,11,29-DEC-17 07.53.37.413000000 AM,0.26,4,2,0.83,4,4.46,2
spark.net.bd,sparkle.net.bd,2017-12,1,12,14,29-DEC-17 08.44.44.651000000 AM,0.51,2,0,0.83,2,3.33,0
imam.net.bd,imadm.net.bd,2017-12,1,11,12,29-DEC-17 10.31.37.434000000 AM,0.71,1,2,0.86,1,1.37,2
desktopit.com.bd,desktopit.bd,2017-12,0,16,12,29-DEC-17 03.44.33.247000000 AM,0.28,4,0,0.85,4,0.87,0
taxeszonecomilla.gov.bd,taxezonecomilla.gov.bd,2017-12,1,23,22,29-DEC-17 03.59.21.033000000 AM,0.83,1,0,0.93,1,36.9,0
taxeszonecomilla.gov.bd,taxezonecomilla.gov.bd,2017-12,1,23,22,29-DEC-17 03.59.38.382000000 AM,0.83,1,0,0.93,1,19.55,0
bracu.ac.bd,igs-bracu.ac.bd,2017-12,0,11,15,29-DEC-17 04.22.37.298000000 AM,0.26,4,4,0.83,4,0.1,4
hangersplus.com.bd,hangerspaus.com.bd,2017-12,1,18,18,29-DEC-17 04.07.17.563000000 AM,0.81,2,0,0.88,1,0.68,0
primeuniversity.edu.bd,rimeuniversity.edu.bd,2017-12,1,22,21,29-DEC-17 04.44.47.252000000 AM,0.81,1,3,0.98,1,0.71,2
sonalibank.com.bd,sonaltbank.com.bd,2017-12,1,17,17,29-DEC-17 03.49.41.464000000 AM,0.8,2,1,0.88,1,5.7,1
pidilite.com.bd,pihilite.com.bd,2017-12,1,15,15,29-DEC-17 03.56.02.367000000 AM,0.78,2,2,0.86,1,0.96,1
primegroup.com.bd,primegroup-bd.com.bd,2017-12,1,17,20,29-DEC-17 08.04.33.810000000 AM,0.46,3,0,0.86,3,0,0
smartracker.com.bd,smartacker.com.bd,2017-12,1,18,17,29-DEC-17 05.42.01.538000000 AM,0.79,1,0,0.91,1,0,0
teletalk.com.bd,teletalk.bd,2017-12,1,15,11,29-DEC-17 06.53.41.435000000 AM,0.26,4,0,0.83,4,20.09,0
sreda.gov.bd,seda.gov.bd,2017-12,1,12,11,29-DEC-17 07.52.18.157000000 AM,0.69,1,2,0.86,1,54.02,2
bsmmu.edu.bd,bsmu.edu.bd,2017-12,1,12,11,29-DEC-17 07.42.58.917000000 AM,0.71,1,0,0.95,1,6.78,0
msbc.com.bd,0sbc.com.bd,2017-12,1,11,11,29-DEC-17 08.22.19.660000000 AM,0.71,2,3,0.9,1,5.43,2
primeuniversity.edu.bd,rimeuniversity.edu.bd,2017-12,1,22,21,29-DEC-17 06.01.36.472000000 AM,0.81,1,3,0.98,1,0.24,2
dhakaeducationboard.gov.bd,dhakaeducationboard.bd,2017-12,1,26,22,29-DEC-17 10.46.15.561000000 AM,0.41,4,0,0.91,4,2.24,0
educationboard.gov.bd,educationboard.bd,2017-12,0,21,17,30-DEC-17 01.55.58.697000000 AM,0.35,4,0,0.89,4,7.97,0
titasgas.org.bd,titas.org.bd,2017-12,0,15,12,29-DEC-17 10.21.26.789000000 AM,0.37,3,1,0.88,3,3.14,1
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,29-DEC-17 11.39.50.981000000 AM,0.26,6,0,0.83,6,43.18,0
educationboardresults.com.bd,educationboardresult.com.bd,2017-12,1,28,27,29-DEC-17 10.42.21.902000000 AM,0.86,1,0,0.94,1,9.36,0
nextech.com.bd,nextechbd.com.bd,2017-12,1,14,16,30-DEC-17 02.00.06.550000000 AM,0.55,2,0,0.86,2,9.32,0
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 10.44.33.190000000 AM,0.26,6,0,0.83,6,23.24,0
southeastbank.com.bd,southeastbank.bd,2017-12,0,20,16,30-DEC-17 01.40.39.784000000 AM,0.34,4,0,0.88,4,50.46,0
bdteletalk.com.bd,teletak.com.bd,2017-12,0,17,14,30-DEC-17 12.25.59.513000000 AM,0.41,3,3,0.83,3,51.75,2
result.com.bd,dperesult.com.bd,2017-12,0,13,16,30-DEC-17 09.02.03.173000000 AM,0.38,3,4,0.89,3,37.05,4
bdteletalk.com.bd,resteletalk.com.bd,2017-12,0,17,18,30-DEC-17 11.04.55.227000000 AM,0.5,4,3,0.85,3,26.92,3
educationboardresults.gov.bd,educationboardreult.gov.bd,2017-12,1,28,26,30-DEC-17 11.42.11.666000000 AM,0.71,2,0,0.88,2,30.09,0
educationboardresults.gov.bd,educactionboardresults.gov.bd,2017-12,1,28,29,30-DEC-17 11.42.29.881000000 AM,0.86,1,1,0.95,1,11.87,1
educationboard.org.bd,educationboards.bd,2017-12,0,21,18,30-DEC-17 01.04.40.190000000 AM,0.39,5,0,0.81,4,24.09,0
bangladesh.gov.bd,bangladesh.bd,2017-12,1,17,13,30-DEC-17 01.20.07.738000000 AM,0.3,4,0,0.86,4,11.82,0
kishoreganj.gov.bd,kishoregonj.gov.bd,2017-12,1,18,18,30-DEC-17 01.32.10.829000000 AM,0.86,2,0,0.88,1,47.12,0
comillacsc.edu.bd,comilllacsc.edu.bd,2017-12,1,17,18,30-DEC-17 01.50.13.509000000 AM,0.79,1,0,0.97,1,27.19,1
result.com.bd,bordresult.com.bd,2017-12,0,13,17,30-DEC-17 01.50.19.788000000 AM,0.29,4,4,0.86,4,13.16,4
jessore.gov.bd,pecjessore.gov.bd,2017-12,0,14,17,30-DEC-17 01.58.16.167000000 AM,0.4,3,3,0.9,3,14.48,4
educationboardresults.gov.bd,educationalboardresults.gov.bd,2017-12,1,28,30,30-DEC-17 10.47.05.621000000 AM,0.71,2,0,0.93,2,40.72,0
barisalboard.gov.bd,baribalboard.gov.bd,2017-12,1,19,19,30-DEC-17 11.24.44.562000000 AM,0.82,2,1,0.89,1,34.99,1
chakribakri.com.bd,chakribakri.bd,2017-12,0,18,14,30-DEC-17 11.54.09.119000000 AM,0.31,4,0,0.87,4,27.83,0
barisalboard.gov.bd,barisaleduboard.gov.bd,2017-12,0,19,22,30-DEC-17 12.02.36.494000000 AM,0.48,3,0,0.87,3,55.03,0
barisalboard.gov.bd,barisalboard.bd,2017-12,0,19,15,30-DEC-17 12.03.20.765000000 AM,0.33,4,0,0.88,4,10.76,0
gccn.ac.bd,jccn.ac.bd,2017-12,1,10,10,30-DEC-17 11.42.53.199000000 AM,0.69,2,1,0.89,1,20.78,1
bgpress.gov.bd,bdpress.gov.bd,2017-12,1,14,14,30-DEC-17 01.03.43.035000000 AM,0.76,2,1,0.85,1,40.2,1
educationboardresults.gov.bd,educationboardresults.bd,2017-12,0,28,24,30-DEC-17 09.37.52.511000000 AM,0.44,4,0,0.92,4,47.16,0
educationboardresults.gov.bd,edcuationboardresults.gov.bd,2017-12,1,28,28,30-DEC-17 01.31.12.783000000 AM,0.87,2,0,0.89,2,1.49,0
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 11.43.33.353000000 AM,0.26,6,0,0.83,6,33.27,0
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 01.46.42.829000000 AM,0.26,6,0,0.83,6,35.85,0
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 01.29.32.380000000 AM,0.26,6,0,0.83,6,30.49,0
teletalk.com.bd,taletalk.com.bd,2017-12,1,15,15,30-DEC-17 01.35.36.661000000 AM,0.82,2,0,0.86,1,16.9,0
educationboard.gov.bd,educationboard.bd,2017-12,0,21,17,30-DEC-17 12.52.25.296000000 AM,0.35,4,0,0.89,4,49.46,0
educationboard.gov.bd,educationbord.gov.bd,2017-12,1,21,20,30-DEC-17 12.52.48.249000000 AM,0.82,1,0,0.92,1,26.5,0
bangladesh.gov.bd,banglagdesh.gov.bd,2017-12,1,17,18,30-DEC-17 08.54.10.539000000 AM,0.88,1,0,0.91,1,41.8,0
aviationnews.com.bd,aviationnew.com.bd,2017-12,1,19,18,30-DEC-17 09.26.47.937000000 AM,0.8,1,0,0.91,1,0,0
educationboard.gov.bd,dpeeducationboard.gov.bd,2017-12,0,21,24,30-DEC-17 11.50.48.516000000 AM,0.5,3,3,0.93,3,53.98,3
educationboard.gov.bd,educatiobord.gov.bd,2017-12,1,21,19,30-DEC-17 11.51.06.375000000 AM,0.64,2,0,0.84,2,36.12,1
educationboard.gov.bd,educationbord.gov.bd,2017-12,1,21,20,30-DEC-17 11.51.22.754000000 AM,0.82,1,0,0.92,1,19.74,0
educationboard.gov.bd,educationboardrasgov.bd,2017-12,0,21,23,30-DEC-17 01.47.12.701000000 AM,0.54,4,0,0.86,3,53.13,0
teletalk.com.bd,mofoodteletalk.com.bd,2017-12,0,15,21,30-DEC-17 11.14.08.015000000 AM,0.2,6,2,0.82,6,8.18,2
educationboardresults.gov.bd,educationboardresult.bd,2017-12,0,28,23,30-DEC-17 10.17.50.715000000 AM,0.34,5,0,0.86,5,17.22,0
educationboard.gov.bd,educationboardresult.gov.bd,2017-12,0,21,27,30-DEC-17 02.42.29.728000000 AM,0.26,6,0,0.83,6,34.31,0
educationboard.gov.bd,eduationboard.gov.bd,2017-12,1,21,20,30-DEC-17 02.48.30.247000000 AM,0.82,1,2,0.92,1,4.15,2
educationboard.gov.bd,dhakaeducationboardgov.bd,2017-12,0,21,25,30-DEC-17 02.11.48.464000000 AM,0.29,6,3,0.82,6,41.26,3
educationboardresults.com.bd,educationboardresults.bd,2017-12,0,28,24,30-DEC-17 02.19.18.392000000 AM,0.44,4,0,0.92,4,13,0
educationboardresults.gov.bd,educationboardresult.gov.bd,2017-12,1,28,27,30-DEC-17 03.24.29.740000000 AM,0.86,1,0,0.94,1,40.58,0
educationboardresults.gov.bd,educationboardresult.gov.bd,2017-12,1,28,27,30-DEC-17 03.23.09.983000000 AM,0.86,1,0,0.94,1,46.2,0
educationboard.gov.bd,educationboardtusult.gov.bd,2017-12,0,21,27,30-DEC-17 02.40.17.187000000 AM,0.26,6,0,0.83,6,0.28,0
chakri.com.bd,cakri.com.bd,2017-12,1,13,12,30-DEC-17 07.19.40.858000000 AM,0.71,1,0,0.87,1,10.95,1
educationboard.gov.bd,educationboard.bd,2017-12,0,21,17,30-DEC-17 02.13.41.756000000 AM,0.35,4,0,0.89,4,56.17,0
